rental_key,rental_id,rental_duration_days,amount_paid,full_date,month_name,month_num,quarter,year,first_name,last_name,city,country,title,category,rating,rental_rate,store_id,staff_first,staff_last
6705,13212,5,1.99,2005-08-19,August   ,8,3,2005,Veronica,Stone,Greensboro,United States,Sleuth Orient,Games,NC-17,0.99,1,Mike,Hillyer
6706,13854,1,2.99,2005-08-20,August   ,8,3,2005,Veronica,Stone,Greensboro,United States,Trojan Tomorrow,Sci-Fi,PG,2.99,2,Jon,Stephens
6707,13926,7,2.99,2005-08-20,August   ,8,3,2005,Veronica,Stone,Greensboro,United States,Dancing Fever,Documentary,G,0.99,2,Jon,Stephens
6708,14028,4,0.99,2005-08-20,August   ,8,3,2005,Veronica,Stone,Greensboro,United States,Texas Watch,Horror,NC-17,0.99,1,Jon,Stephens
6709,15763,1,2.99,2005-08-23,August   ,8,3,2005,Veronica,Stone,Greensboro,United States,Angels Life,New,G,2.99,1,Jon,Stephens
6710,15796,5,5.99,2005-08-23,August   ,8,3,2005,Veronica,Stone,Greensboro,United States,Fiddler Lost,Sci-Fi,R,4.99,2,Jon,Stephens
6711,15802,6,5.99,2005-08-23,August   ,8,3,2005,Veronica,Stone,Greensboro,United States,Alabama Devil,Horror,PG-13,2.99,1,Jon,Stephens
6712,11225,2,4.99,2005-08-02,August   ,8,3,2005,Jill,Hawkins,Linz,Austria,Snatch Slipper,Comedy,PG,4.99,1,Jon,Stephens
6713,13270,4,1.99,2005-08-19,August   ,8,3,2005,Jill,Hawkins,Linz,Austria,Boulevard Mob,New,R,0.99,1,Jon,Stephens
6714,13933,2,0.99,2005-08-20,August   ,8,3,2005,Jill,Hawkins,Linz,Austria,Cheaper Clyde,Sci-Fi,G,0.99,2,Jon,Stephens
6715,14575,9,8.99,2005-08-21,August   ,8,3,2005,Jill,Hawkins,Linz,Austria,Sons Interview,Animation,NC-17,2.99,2,Jon,Stephens
6716,15197,4,0.99,2005-08-22,August   ,8,3,2005,Jill,Hawkins,Linz,Austria,Orange Grapes,Foreign,PG-13,0.99,1,Jon,Stephens
6717,10305,6,2.99,2005-08-01,August   ,8,3,2005,Erin,Dunn,Ljubertsy,Russian Federation,Outfield Massacre,Music,NC-17,0.99,1,Mike,Hillyer
6718,10788,1,0.99,2005-08-01,August   ,8,3,2005,Erin,Dunn,Ljubertsy,Russian Federation,Robbery Bright,Family,R,0.99,1,Mike,Hillyer
6719,10958,2,4.99,2005-08-02,August   ,8,3,2005,Erin,Dunn,Ljubertsy,Russian Federation,Iron Moon,Classics,PG,4.99,2,Jon,Stephens
6720,10979,3,5.99,2005-08-02,August   ,8,3,2005,Erin,Dunn,Ljubertsy,Russian Federation,Midsummer Groundhog,Documentary,G,4.99,2,Jon,Stephens
6721,11154,4,2.99,2005-08-02,August   ,8,3,2005,Erin,Dunn,Ljubertsy,Russian Federation,Circus Youth,Children,PG-13,2.99,1,Jon,Stephens
6722,11803,4,2.99,2005-08-17,August   ,8,3,2005,Erin,Dunn,Ljubertsy,Russian Federation,Sierra Divide,Sports,NC-17,0.99,2,Jon,Stephens
6723,11888,8,7.99,2005-08-17,August   ,8,3,2005,Erin,Dunn,Ljubertsy,Russian Federation,Dorado Notting,Music,NC-17,4.99,2,Jon,Stephens
6724,12334,7,2.99,2005-08-18,August   ,8,3,2005,Erin,Dunn,Ljubertsy,Russian Federation,Mighty Luck,Documentary,PG,2.99,2,Mike,Hillyer
6725,12435,8,7.99,2005-08-18,August   ,8,3,2005,Erin,Dunn,Ljubertsy,Russian Federation,Queen Luke,Drama,PG,4.99,1,Mike,Hillyer
6726,13093,6,6.99,2005-08-19,August   ,8,3,2005,Erin,Dunn,Ljubertsy,Russian Federation,Godfather Diary,New,NC-17,2.99,1,Mike,Hillyer
6727,14868,2,4.99,2005-08-22,August   ,8,3,2005,Erin,Dunn,Ljubertsy,Russian Federation,War Notting,Foreign,G,4.99,2,Mike,Hillyer
6728,15112,4,2.99,2005-08-22,August   ,8,3,2005,Erin,Dunn,Ljubertsy,Russian Federation,Network Peak,Family,PG-13,2.99,2,Mike,Hillyer
6729,15642,4,2.99,2005-08-23,August   ,8,3,2005,Erin,Dunn,Ljubertsy,Russian Federation,Mighty Luck,Documentary,PG,2.99,2,Mike,Hillyer
6730,15962,2,4.99,2005-08-23,August   ,8,3,2005,Erin,Dunn,Ljubertsy,Russian Federation,Saturday Lambs,Sports,G,4.99,2,Mike,Hillyer
6731,16027,6,3.99,2005-08-23,August   ,8,3,2005,Erin,Dunn,Ljubertsy,Russian Federation,Grapes Fury,Foreign,G,0.99,1,Jon,Stephens
6732,10241,6,5.99,2005-08-01,August   ,8,3,2005,Geraldine,Perkins,Tel Aviv-Jaffa,Israel,Freddy Storm,Horror,NC-17,4.99,1,Mike,Hillyer
6733,10355,1,0.99,2005-08-01,August   ,8,3,2005,Geraldine,Perkins,Tel Aviv-Jaffa,Israel,Intrigue Worst,Foreign,G,0.99,1,Jon,Stephens
6734,10637,2,2.99,2005-08-01,August   ,8,3,2005,Geraldine,Perkins,Tel Aviv-Jaffa,Israel,Egg Igby,Documentary,PG,2.99,2,Mike,Hillyer
6735,10863,8,6.99,2005-08-02,August   ,8,3,2005,Geraldine,Perkins,Tel Aviv-Jaffa,Israel,Duck Racer,Animation,NC-17,2.99,1,Jon,Stephens
6736,10939,1,0.99,2005-08-02,August   ,8,3,2005,Geraldine,Perkins,Tel Aviv-Jaffa,Israel,Insects Stone,Animation,NC-17,0.99,2,Jon,Stephens
6737,11838,2,2.99,2005-08-17,August   ,8,3,2005,Geraldine,Perkins,Tel Aviv-Jaffa,Israel,Shakespeare Saddle,Sports,PG-13,2.99,2,Mike,Hillyer
6738,14150,4,0.99,2005-08-21,August   ,8,3,2005,Geraldine,Perkins,Tel Aviv-Jaffa,Israel,Kwai Homeward,Drama,PG-13,0.99,2,Jon,Stephens
6739,14370,5,7.99,2005-08-21,August   ,8,3,2005,Geraldine,Perkins,Tel Aviv-Jaffa,Israel,Scorpion Apollo,Drama,NC-17,4.99,1,Jon,Stephens
6740,15000,2,0.99,2005-08-22,August   ,8,3,2005,Geraldine,Perkins,Tel Aviv-Jaffa,Israel,Pianist Outfield,New,NC-17,0.99,2,Jon,Stephens
6741,15045,4,5.99,2005-08-22,August   ,8,3,2005,Geraldine,Perkins,Tel Aviv-Jaffa,Israel,Saturday Lambs,Sports,G,4.99,1,Jon,Stephens
6742,15150,4,2.99,2005-08-22,August   ,8,3,2005,Geraldine,Perkins,Tel Aviv-Jaffa,Israel,Half Outfield,Family,PG-13,2.99,1,Mike,Hillyer
6743,15420,8,5.99,2005-08-22,August   ,8,3,2005,Geraldine,Perkins,Tel Aviv-Jaffa,Israel,Fatal Haunted,New,PG,2.99,2,Jon,Stephens
6744,11012,3,0.99,2005-08-02,August   ,8,3,2005,Lauren,Hudson,Le Mans,France,Canyon Stock,Animation,R,0.99,2,Jon,Stephens
6745,13288,1,4.99,2005-08-19,August   ,8,3,2005,Lauren,Hudson,Le Mans,France,Secretary Rouge,Sports,PG,4.99,2,Jon,Stephens
6746,14301,6,1.99,2005-08-21,August   ,8,3,2005,Lauren,Hudson,Le Mans,France,Bedazzled Married,Family,PG,0.99,2,Mike,Hillyer
6747,15332,1,4.99,2005-08-22,August   ,8,3,2005,Lauren,Hudson,Le Mans,France,Rocky War,Drama,PG-13,4.99,1,Mike,Hillyer
6748,10245,1,0.99,2005-08-01,August   ,8,3,2005,Cathy,Spencer,Kakamigahara,Japan,Novocaine Flight,Sports,G,0.99,2,Mike,Hillyer
6749,11623,1,2.99,2005-08-17,August   ,8,3,2005,Cathy,Spencer,Kakamigahara,Japan,Color Philadelphia,Classics,G,2.99,1,Jon,Stephens
6750,11940,0,4.99,2005-08-17,August   ,8,3,2005,Cathy,Spencer,Kakamigahara,Japan,Dying Maker,Comedy,PG,4.99,1,Mike,Hillyer
6751,12154,3,2.99,2005-08-18,August   ,8,3,2005,Cathy,Spencer,Kakamigahara,Japan,Madre Gables,Games,PG-13,2.99,2,Jon,Stephens
6752,12973,3,2.99,2005-08-19,August   ,8,3,2005,Cathy,Spencer,Kakamigahara,Japan,Angels Life,New,G,2.99,2,Jon,Stephens
6753,13543,9,7.99,2005-08-20,August   ,8,3,2005,Cathy,Spencer,Kakamigahara,Japan,Instinct Airport,Sports,PG,2.99,2,Jon,Stephens
6754,14275,4,4.99,2005-08-21,August   ,8,3,2005,Cathy,Spencer,Kakamigahara,Japan,Rage Games,Family,R,4.99,2,Mike,Hillyer
6755,14427,5,5.99,2005-08-21,August   ,8,3,2005,Cathy,Spencer,Kakamigahara,Japan,League Hellfighters,Classics,PG-13,4.99,1,Mike,Hillyer
6756,15520,8,8.99,2005-08-23,August   ,8,3,2005,Cathy,Spencer,Kakamigahara,Japan,Gunfighter Mussolini,Sports,PG-13,2.99,2,Mike,Hillyer
6757,15847,0,0.99,2005-08-23,August   ,8,3,2005,Cathy,Spencer,Kakamigahara,Japan,Kick Savannah,Travel,PG-13,0.99,1,Mike,Hillyer
6758,11175,4,2.99,2005-08-02,August   ,8,3,2005,Joann,Gardner,Tarsus,Turkey,Alone Trip,Music,R,0.99,2,Jon,Stephens
6759,13453,8,5.99,2005-08-20,August   ,8,3,2005,Joann,Gardner,Tarsus,Turkey,Jason Trap,Family,NC-17,2.99,2,Jon,Stephens
6760,10565,0,4.99,2005-08-01,August   ,8,3,2005,Lorraine,Stephens,Hami,China,Birds Perdition,New,G,4.99,1,Mike,Hillyer
6761,11484,1,2.99,2005-08-02,August   ,8,3,2005,Lorraine,Stephens,Hami,China,Bingo Talented,Sci-Fi,PG-13,2.99,2,Jon,Stephens
6762,12643,5,4.99,2005-08-18,August   ,8,3,2005,Lorraine,Stephens,Hami,China,Jersey Sassy,Children,PG,4.99,2,Mike,Hillyer
6763,15007,4,1.99,2005-08-22,August   ,8,3,2005,Lorraine,Stephens,Hami,China,Sleuth Orient,Games,NC-17,0.99,2,Jon,Stephens
6764,15801,5,3.99,2005-08-23,August   ,8,3,2005,Lorraine,Stephens,Hami,China,Gangs Pride,Animation,PG-13,2.99,1,Mike,Hillyer
6765,15834,9,5.99,2005-08-23,August   ,8,3,2005,Lorraine,Stephens,Hami,China,Badman Dawn,Sci-Fi,R,2.99,1,Mike,Hillyer
6766,10422,9,7.99,2005-08-01,August   ,8,3,2005,Lynn,Payne,Lilongwe,Malawi,Airport Pollock,Horror,R,4.99,2,Jon,Stephens
6767,12683,7,4.99,2005-08-18,August   ,8,3,2005,Lynn,Payne,Lilongwe,Malawi,Half Outfield,Family,PG-13,2.99,2,Mike,Hillyer
6768,12968,1,4.99,2005-08-19,August   ,8,3,2005,Lynn,Payne,Lilongwe,Malawi,Pity Bound,Drama,NC-17,4.99,1,Mike,Hillyer
6769,13582,2,4.99,2005-08-20,August   ,8,3,2005,Lynn,Payne,Lilongwe,Malawi,Baby Hall,Foreign,NC-17,4.99,2,Jon,Stephens
6770,13901,7,7.99,2005-08-20,August   ,8,3,2005,Lynn,Payne,Lilongwe,Malawi,Reign Gentlemen,Sci-Fi,PG-13,2.99,1,Mike,Hillyer
6771,14261,5,5.99,2005-08-21,August   ,8,3,2005,Lynn,Payne,Lilongwe,Malawi,Fiddler Lost,Sci-Fi,R,4.99,2,Mike,Hillyer
6772,14281,5,2.99,2005-08-21,August   ,8,3,2005,Lynn,Payne,Lilongwe,Malawi,Harper Dying,Animation,G,0.99,2,Jon,Stephens
6773,15213,9,5.99,2005-08-22,August   ,8,3,2005,Lynn,Payne,Lilongwe,Malawi,Hours Rage,New,NC-17,0.99,1,Mike,Hillyer
6774,15216,1,2.99,2005-08-22,August   ,8,3,2005,Lynn,Payne,Lilongwe,Malawi,Giant Troopers,Children,R,2.99,2,Jon,Stephens
6775,15806,4,1.99,2005-08-23,August   ,8,3,2005,Lynn,Payne,Lilongwe,Malawi,Modern Dorado,Documentary,PG,0.99,2,Jon,Stephens
6776,10285,4,3.99,2005-08-01,August   ,8,3,2005,Sally,Pierce,Chandrapur,India,Words Hunter,Music,PG,2.99,2,Jon,Stephens
6777,12642,1,4.99,2005-08-18,August   ,8,3,2005,Sally,Pierce,Chandrapur,India,Igby Maker,Travel,NC-17,4.99,1,Jon,Stephens
6778,12717,1,4.99,2005-08-18,August   ,8,3,2005,Sally,Pierce,Chandrapur,India,Secret Groundhog,Documentary,PG,4.99,2,Jon,Stephens
6779,12978,1,4.99,2005-08-19,August   ,8,3,2005,Sally,Pierce,Chandrapur,India,Range Moonwalker,Family,PG,4.99,2,Jon,Stephens
6780,13825,9,6.99,2005-08-20,August   ,8,3,2005,Sally,Pierce,Chandrapur,India,Insider Arizona,Music,NC-17,2.99,1,Mike,Hillyer
6781,13870,7,1.99,2005-08-20,August   ,8,3,2005,Sally,Pierce,Chandrapur,India,Carrie Bunch,Horror,PG,0.99,1,Jon,Stephens
6782,15003,6,3.99,2005-08-22,August   ,8,3,2005,Sally,Pierce,Chandrapur,India,Sweethearts Suspects,Children,G,0.99,1,Mike,Hillyer
6783,15050,0,0.99,2005-08-22,August   ,8,3,2005,Sally,Pierce,Chandrapur,India,Sun Confessions,Sci-Fi,R,0.99,2,Mike,Hillyer
6784,15478,4,0.99,2005-08-23,August   ,8,3,2005,Sally,Pierce,Chandrapur,India,Young Language,Documentary,G,0.99,1,Jon,Stephens
6785,15530,5,4.99,2005-08-23,August   ,8,3,2005,Sally,Pierce,Chandrapur,India,Apocalypse Flamingos,New,R,4.99,2,Jon,Stephens
6786,15915,1,4.99,2005-08-23,August   ,8,3,2005,Sally,Pierce,Chandrapur,India,Sense Greek,Sports,R,4.99,2,Jon,Stephens
6787,10270,5,0.99,2005-08-01,August   ,8,3,2005,Regina,Berry,Jinchang,China,Hunger Roof,Foreign,G,0.99,2,Jon,Stephens
6788,11551,1,0.99,2005-08-17,August   ,8,3,2005,Regina,Berry,Jinchang,China,Rock Instinct,Horror,G,0.99,2,Mike,Hillyer
6789,11627,8,10.99,2005-08-17,August   ,8,3,2005,Regina,Berry,Jinchang,China,Suit Walls,Games,R,4.99,1,Jon,Stephens
6790,11631,6,1.99,2005-08-17,August   ,8,3,2005,Regina,Berry,Jinchang,China,Alamo Videotape,Foreign,G,0.99,2,Jon,Stephens
6791,12545,7,6.99,2005-08-18,August   ,8,3,2005,Regina,Berry,Jinchang,China,Horn Working,Animation,PG,2.99,2,Mike,Hillyer
6792,12781,2,2.99,2005-08-18,August   ,8,3,2005,Regina,Berry,Jinchang,China,Dwarfs Alter,Games,G,2.99,2,Mike,Hillyer
6793,13018,7,8.99,2005-08-19,August   ,8,3,2005,Regina,Berry,Jinchang,China,Innocent Usual,Foreign,PG-13,4.99,1,Mike,Hillyer
6794,13532,3,4.99,2005-08-20,August   ,8,3,2005,Regina,Berry,Jinchang,China,Fidelity Devil,Horror,G,4.99,2,Jon,Stephens
6795,13811,3,0.99,2005-08-20,August   ,8,3,2005,Regina,Berry,Jinchang,China,Effect Gladiator,Family,PG,0.99,2,Mike,Hillyer
6796,14090,2,2.99,2005-08-21,August   ,8,3,2005,Regina,Berry,Jinchang,China,Reap Unfaithful,Horror,PG-13,2.99,1,Jon,Stephens
6797,15033,6,3.99,2005-08-22,August   ,8,3,2005,Regina,Berry,Jinchang,China,Lose Inch,Foreign,R,0.99,1,Jon,Stephens
6798,15165,7,2.99,2005-08-22,August   ,8,3,2005,Regina,Berry,Jinchang,China,Sinners Atlantis,Horror,PG-13,2.99,2,Jon,Stephens
6799,15683,7,2.99,2005-08-23,August   ,8,3,2005,Regina,Berry,Jinchang,China,Spinal Rocky,Family,PG-13,2.99,2,Jon,Stephens
6800,11687,5,5.99,2005-08-17,August   ,8,3,2005,Erica,Matthews,Pingxiang,China,Hoosiers Birdcage,Foreign,G,2.99,2,Mike,Hillyer
6801,11898,6,5.99,2005-08-17,August   ,8,3,2005,Erica,Matthews,Pingxiang,China,Prejudice Oleander,Classics,PG-13,4.99,2,Jon,Stephens
6802,13198,2,2.99,2005-08-19,August   ,8,3,2005,Erica,Matthews,Pingxiang,China,Vacation Boondock,Sci-Fi,R,2.99,1,Jon,Stephens
6803,13237,5,1.99,2005-08-19,August   ,8,3,2005,Erica,Matthews,Pingxiang,China,Encounters Curtain,Drama,NC-17,0.99,1,Jon,Stephens
6804,14435,2,0.99,2005-08-21,August   ,8,3,2005,Erica,Matthews,Pingxiang,China,Orange Grapes,Foreign,PG-13,0.99,2,Mike,Hillyer
6805,14805,1,4.99,2005-08-22,August   ,8,3,2005,Erica,Matthews,Pingxiang,China,Coneheads Smoochy,Drama,NC-17,4.99,1,Jon,Stephens
6806,15534,0,0.99,2005-08-23,August   ,8,3,2005,Erica,Matthews,Pingxiang,China,Caper Motions,Comedy,G,0.99,1,Mike,Hillyer
6807,15680,8,4.99,2005-08-23,August   ,8,3,2005,Erica,Matthews,Pingxiang,China,Family Sweet,Horror,R,0.99,2,Jon,Stephens
6808,10481,7,5.99,2005-08-01,August   ,8,3,2005,Beatrice,Arnold,Udaipur,India,Balloon Homeward,Music,NC-17,2.99,2,Mike,Hillyer
6809,11039,3,0.99,2005-08-02,August   ,8,3,2005,Beatrice,Arnold,Udaipur,India,Caper Motions,Comedy,G,0.99,2,Jon,Stephens
6810,12706,8,3.99,2005-08-18,August   ,8,3,2005,Beatrice,Arnold,Udaipur,India,Dolls Rage,Sci-Fi,PG-13,2.99,2,Mike,Hillyer
6811,12967,6,3.99,2005-08-19,August   ,8,3,2005,Beatrice,Arnold,Udaipur,India,Rouge Squad,Games,NC-17,0.99,2,Jon,Stephens
6812,13081,0,0.99,2005-08-19,August   ,8,3,2005,Beatrice,Arnold,Udaipur,India,Pianist Outfield,New,NC-17,0.99,1,Mike,Hillyer
6813,13862,6,6.99,2005-08-20,August   ,8,3,2005,Beatrice,Arnold,Udaipur,India,Redemption Comforts,New,NC-17,2.99,2,Jon,Stephens
6814,14022,9,8.99,2005-08-20,August   ,8,3,2005,Beatrice,Arnold,Udaipur,India,Thief Pelican,Animation,PG-13,4.99,1,Mike,Hillyer
6815,14675,4,2.99,2005-08-21,August   ,8,3,2005,Beatrice,Arnold,Udaipur,India,Bingo Talented,Sci-Fi,PG-13,2.99,1,Jon,Stephens
6816,15549,9,7.99,2005-08-23,August   ,8,3,2005,Beatrice,Arnold,Udaipur,India,Blindness Gun,Sci-Fi,PG-13,4.99,1,Mike,Hillyer
6817,10622,6,4.99,2005-08-01,August   ,8,3,2005,Dolores,Wagner,Ipoh,Malaysia,Peak Forever,Sports,PG,4.99,1,Mike,Hillyer
6818,12600,7,4.99,2005-08-18,August   ,8,3,2005,Dolores,Wagner,Ipoh,Malaysia,Flatliners Killer,Sports,G,2.99,2,Mike,Hillyer
6819,12962,8,5.99,2005-08-19,August   ,8,3,2005,Dolores,Wagner,Ipoh,Malaysia,Cassidy Wyoming,Travel,NC-17,2.99,2,Mike,Hillyer
6820,13087,7,6.99,2005-08-19,August   ,8,3,2005,Dolores,Wagner,Ipoh,Malaysia,Monsoon Cause,Games,PG,4.99,2,Jon,Stephens
6821,13292,2,0.99,2005-08-19,August   ,8,3,2005,Dolores,Wagner,Ipoh,Malaysia,Expendable Stallion,Documentary,PG,0.99,1,Mike,Hillyer
6822,13433,2,0.99,2005-08-19,August   ,8,3,2005,Dolores,Wagner,Ipoh,Malaysia,Glass Dying,Action,G,0.99,1,Jon,Stephens
6823,14270,6,1.99,2005-08-21,August   ,8,3,2005,Dolores,Wagner,Ipoh,Malaysia,Tights Dawn,Sports,R,0.99,2,Mike,Hillyer
6824,14615,8,9.99,2005-08-21,August   ,8,3,2005,Dolores,Wagner,Ipoh,Malaysia,Lady Stage,Horror,PG,4.99,1,Jon,Stephens
6825,15810,2,0.99,2005-08-23,August   ,8,3,2005,Dolores,Wagner,Ipoh,Malaysia,Japanese Run,Horror,G,0.99,2,Mike,Hillyer
6826,10312,7,3.99,2005-08-01,August   ,8,3,2005,Bernice,Willis,Batman,Turkey,Wardrobe Phantom,Drama,G,2.99,2,Jon,Stephens
6827,10621,2,0.99,2005-08-01,August   ,8,3,2005,Bernice,Willis,Batman,Turkey,Glass Dying,Action,G,0.99,1,Mike,Hillyer
6828,11499,7,6.99,2005-08-16,August   ,8,3,2005,Bernice,Willis,Batman,Turkey,Steers Armageddon,Sports,PG,4.99,2,Jon,Stephens
6829,12350,3,4.99,2005-08-18,August   ,8,3,2005,Bernice,Willis,Batman,Turkey,Expecations Natural,Travel,PG-13,4.99,2,Mike,Hillyer
6830,12638,7,8.99,2005-08-18,August   ,8,3,2005,Bernice,Willis,Batman,Turkey,Nightmare Chill,Games,PG,4.99,2,Jon,Stephens
6831,13067,6,5.99,2005-08-19,August   ,8,3,2005,Bernice,Willis,Batman,Turkey,Stagecoach Armageddon,Action,R,4.99,1,Jon,Stephens
6832,13320,5,4.99,2005-08-19,August   ,8,3,2005,Bernice,Willis,Batman,Turkey,Words Hunter,Music,PG,2.99,1,Jon,Stephens
6833,13342,1,0.99,2005-08-19,August   ,8,3,2005,Bernice,Willis,Batman,Turkey,Sassy Packer,Games,G,0.99,2,Mike,Hillyer
6834,13937,6,4.99,2005-08-20,August   ,8,3,2005,Bernice,Willis,Batman,Turkey,Grinch Massage,Games,R,4.99,2,Mike,Hillyer
6835,14991,7,4.99,2005-08-22,August   ,8,3,2005,Bernice,Willis,Batman,Turkey,Clash Freddy,Animation,G,2.99,2,Jon,Stephens
6836,15637,5,2.99,2005-08-23,August   ,8,3,2005,Bernice,Willis,Batman,Turkey,Bringing Hysterical,Comedy,PG,2.99,1,Jon,Stephens
6837,15902,7,3.99,2005-08-23,August   ,8,3,2005,Bernice,Willis,Batman,Turkey,Women Dorado,Action,R,0.99,2,Mike,Hillyer
6838,16038,6,3.99,2005-08-23,August   ,8,3,2005,Bernice,Willis,Batman,Turkey,Microcosmos Paradise,Children,PG-13,2.99,1,Mike,Hillyer
6839,10351,7,5.99,2005-08-01,August   ,8,3,2005,Audrey,Ray,Graz,Austria,Snatch Slipper,Comedy,PG,4.99,2,Mike,Hillyer
6840,12073,3,2.99,2005-08-17,August   ,8,3,2005,Audrey,Ray,Graz,Austria,Others Soup,Travel,PG,2.99,2,Mike,Hillyer
6841,12282,5,6.99,2005-08-18,August   ,8,3,2005,Audrey,Ray,Graz,Austria,Show Lord,Documentary,PG-13,4.99,1,Jon,Stephens
6842,12501,4,4.99,2005-08-18,August   ,8,3,2005,Audrey,Ray,Graz,Austria,Closer Bang,Comedy,R,4.99,2,Jon,Stephens
6843,14654,2,2.99,2005-08-21,August   ,8,3,2005,Audrey,Ray,Graz,Austria,Cider Desire,Documentary,PG,2.99,2,Jon,Stephens
6844,15483,3,0.99,2005-08-23,August   ,8,3,2005,Audrey,Ray,Graz,Austria,Packer Madigan,Animation,PG-13,0.99,1,Mike,Hillyer
6845,15775,9,8.99,2005-08-23,August   ,8,3,2005,Audrey,Ray,Graz,Austria,Intentions Empire,Animation,PG-13,2.99,1,Mike,Hillyer
6846,16010,1,2.99,2005-08-23,August   ,8,3,2005,Audrey,Ray,Graz,Austria,Manchurian Curtain,Family,PG,2.99,1,Mike,Hillyer
6847,10363,3,2.99,2005-08-01,August   ,8,3,2005,Yvonne,Watkins,Ocumare del Tuy,Venezuela,Bill Others,Documentary,PG,2.99,1,Mike,Hillyer
6848,10398,2,4.99,2005-08-01,August   ,8,3,2005,Yvonne,Watkins,Ocumare del Tuy,Venezuela,Velvet Terminator,Comedy,R,4.99,1,Mike,Hillyer
6849,10559,7,8.99,2005-08-01,August   ,8,3,2005,Yvonne,Watkins,Ocumare del Tuy,Venezuela,North Tequila,Documentary,NC-17,4.99,2,Jon,Stephens
6850,11525,3,0.99,2005-08-17,August   ,8,3,2005,Yvonne,Watkins,Ocumare del Tuy,Venezuela,Double Wrath,Animation,R,0.99,2,Mike,Hillyer
6851,12886,6,5.99,2005-08-19,August   ,8,3,2005,Yvonne,Watkins,Ocumare del Tuy,Venezuela,Intolerable Intentions,Documentary,PG-13,4.99,1,Mike,Hillyer
6852,13185,0,0.99,2005-08-19,August   ,8,3,2005,Yvonne,Watkins,Ocumare del Tuy,Venezuela,Banger Pinocchio,Music,R,0.99,2,Jon,Stephens
6853,15892,4,1.99,2005-08-23,August   ,8,3,2005,Yvonne,Watkins,Ocumare del Tuy,Venezuela,Family Sweet,Horror,R,0.99,1,Mike,Hillyer
6854,15975,3,4.99,2005-08-23,August   ,8,3,2005,Yvonne,Watkins,Ocumare del Tuy,Venezuela,Moonwalker Fool,Games,G,4.99,2,Mike,Hillyer
6855,10229,9,7.99,2005-08-01,August   ,8,3,2005,Annette,Olson,Allappuzha (Alleppey),India,Salute Apollo,New,R,2.99,1,Mike,Hillyer
6856,10875,3,0.99,2005-08-02,August   ,8,3,2005,Annette,Olson,Allappuzha (Alleppey),India,Creatures Shakespeare,Games,NC-17,0.99,2,Jon,Stephens
6857,11618,5,4.99,2005-08-17,August   ,8,3,2005,Annette,Olson,Allappuzha (Alleppey),India,Darn Forrester,Action,G,4.99,2,Mike,Hillyer
6858,12509,1,0.99,2005-08-18,August   ,8,3,2005,Annette,Olson,Allappuzha (Alleppey),India,Loverboy Attacks,New,PG-13,0.99,2,Jon,Stephens
6859,13016,3,4.99,2005-08-19,August   ,8,3,2005,Annette,Olson,Allappuzha (Alleppey),India,Pinocchio Simon,Comedy,PG,4.99,2,Mike,Hillyer
6860,13833,8,6.99,2005-08-20,August   ,8,3,2005,Annette,Olson,Allappuzha (Alleppey),India,Confessions Maguire,Drama,PG-13,4.99,1,Jon,Stephens
6861,13997,5,6.99,2005-08-20,August   ,8,3,2005,Annette,Olson,Allappuzha (Alleppey),India,Lady Stage,Horror,PG,4.99,1,Jon,Stephens
6862,14507,6,4.99,2005-08-21,August   ,8,3,2005,Annette,Olson,Allappuzha (Alleppey),India,Honey Ties,Sports,R,0.99,2,Jon,Stephens
6863,14897,3,2.99,2005-08-22,August   ,8,3,2005,Annette,Olson,Allappuzha (Alleppey),India,Gaslight Crusade,Horror,PG,2.99,2,Mike,Hillyer
6864,10277,4,2.99,2005-08-01,August   ,8,3,2005,June,Carroll,Skikda,Algeria,Flatliners Killer,Sports,G,2.99,1,Mike,Hillyer
6865,10441,2,0.99,2005-08-01,August   ,8,3,2005,June,Carroll,Skikda,Algeria,Tootsie Pilot,Children,PG,0.99,1,Jon,Stephens
6866,10862,6,2.99,2005-08-02,August   ,8,3,2005,June,Carroll,Skikda,Algeria,Dolls Rage,Sci-Fi,PG-13,2.99,2,Jon,Stephens
6867,11678,4,5.99,2005-08-17,August   ,8,3,2005,June,Carroll,Skikda,Algeria,Scarface Bang,Children,PG-13,4.99,2,Jon,Stephens
6868,12299,4,2.99,2005-08-18,August   ,8,3,2005,June,Carroll,Skikda,Algeria,Cupboard Sinners,Documentary,R,2.99,1,Jon,Stephens
6869,12718,1,2.99,2005-08-18,August   ,8,3,2005,June,Carroll,Skikda,Algeria,Quest Mussolini,Action,R,2.99,2,Mike,Hillyer
6870,13170,7,7.99,2005-08-19,August   ,8,3,2005,June,Carroll,Skikda,Algeria,Dogma Family,Animation,G,4.99,1,Jon,Stephens
6871,13186,8,5.99,2005-08-19,August   ,8,3,2005,June,Carroll,Skikda,Algeria,Nash Chocolat,Animation,PG-13,2.99,2,Mike,Hillyer
6872,14083,7,7.99,2005-08-20,August   ,8,3,2005,June,Carroll,Skikda,Algeria,Hanging Deep,Drama,G,4.99,2,Mike,Hillyer
6873,14232,8,1.99,2005-08-21,August   ,8,3,2005,June,Carroll,Skikda,Algeria,Moon Bunch,Foreign,PG,0.99,1,Mike,Hillyer
6874,15311,9,4.99,2005-08-22,August   ,8,3,2005,June,Carroll,Skikda,Algeria,Shock Cabin,Foreign,PG-13,2.99,2,Jon,Stephens
